Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
BeliefY,ExpTrialStim/Square_Triangle_NB_2.png,Adam THINKS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB1: TB3,SB: TO,0,10,10,118,NA,NA,NA,NA,NA,87.89822199998889,0.00181139993946999,88.63148740003817,88.73137970000971,0.8293219999177381,90.66492780006956,91.06485140009318,91.16689380002208,91.16689380002208,b,1,1.4346849999856204,92.63130060001276,92.63130060001276,92.63130060001276,92.63130060001276,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_11.png,Adam KNOWS there are ZERO cubes,h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA3: TB2,TO: TY,0,11,11,244,NA,NA,NA,NA,NA,92.63130060001276,4.4140010140836e-4,93.36478930001611,93.4649267999921,0.8313228000188246,95.39826300006824,95.79820150008892,95.9002439000178,95.9002439000178,b,1,1.3168953999411317,97.2479258000385,97.2479258000385,97.2479258000385,97.2479258000385,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityY,ExpTrialStim/Triangle_B_Triangle_1.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TA3: TD1,TY: TR,0,12,12,22,NA,NA,NA,NA,NA,97.2479258000385,4.8350007273256e-4,97.9813989000395,98.08155500004068,0.8313643001019955,100.0147904000478,100.4148136000149,100.51701010006946,100.51701010006946,b,1,2.364691399969161,102.8979506000178,102.8979506000178,102.8979506000178,102.8979506000178,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefN,ExpTrialStim/Square_B_Square_7.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SA3: SC2,SG: SP,0,13,13,210,NA,NA,NA,NA,NA,102.8979506000178,5.7169992942363e-4,103.63139400002548,103.7315236000577,0.8311925999587402,105.66467760002706,106.06480280007236,106.16694690007716,106.16694690007716,h,1,1.522215100005269,107.7146477000788,107.7146477000788,107.7146477000788,107.7146477000788,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefY,ExpTrialStim/Triangle_B_Triangle_2.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TB1: TC2,TO: TY,0,14,14,131,NA,NA,NA,NA,NA,107.7146477000788,5.0570000894367e-4,108.44806160009466,108.54819130001124,0.8310797000303864,110.48143769998568,110.88147520006169,110.9836110000033,110.9836110000033,b,1,3.961506599909626,114.96448860003149,114.96448860003149,114.96448860003149,114.96448860003149,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeY,ExpTrialStim/Square_Square_NB_6.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB3,SG: SB,0,15,15,233,NA,NA,NA,NA,NA,114.96448860003149,4.1410000994801e-4,115.6979758000234,115.79819460003635,0.8313578000525013,117.7314994999906,118.13141380005982,118.2335849000374,118.2335849000374,b,1,3.919548400095664,122.18121340009384,122.18121340009384,122.18121340009384,122.18121340009384,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefY,ExpTrialStim/Square_Square_B_1.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SP: SG,0,16,16,134,NA,NA,NA,NA,NA,122.18121340009384,5.4769997950643e-4,122.9147325999802,123.01471150002908,0.83118670003023,124.94801150006242,125.34800470003393,125.45025870006066,125.45025870006066,b,1,0.7993017999688163,126.2644173000008,126.2644173000008,126.2644173000008,126.2644173000008,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityN,ExpTrialStim/Triangle_B_1.png,"In REALITY, there is ONE cube",b,h,TB-Ig,1,0,1,1,0,1,0,0,0,1,B,PropFalse,TA2,TR,0,17,17,72,NA,NA,NA,NA,NA,126.2644173000008,4.0820008143782e-4,126.99790780001786,127.0980753999902,0.8309887000359595,129.03143400000408,129.4312749999808,129.53405440005008,129.53405440005008,h,1,0.8430287999799475,130.39781730005052,130.39781730005052,130.39781730005052,130.39781730005052,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeN,ExpTrialStim/Triangle_NB_1.png,Adam KNOWS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA1,TO,0,18,18,270,NA,NA,NA,NA,NA,130.39781730005052,4.1799992322921e-4,131.1310431000311,131.23126450006384,0.8305013999342918,133.1645404000301,133.56455810007174,133.66690790001303,133.66690790001303,h,1,1.6148323999950662,135.29789270006586,135.29789270006586,135.29789270006586,135.29789270006586,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefY,ExpTrialStim/Triangle_B_Square_2.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SC3: TB3,SP: TY,0,19,19,159,NA,NA,NA,NA,NA,135.29789270006586,0.00121400004718452,136.0314381000353,136.1311741999816,0.830028000054881,138.0647622999968,138.46452540007886,138.56685740000103,138.56685740000103,b,1,2.5221456000581384,141.11455820000265,141.11455820000265,141.11455820000265,141.11455820000265,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefY,ExpTrialStim/Square_Square_NB_4.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB1,SP: SG,0,20,20,123,NA,NA,NA,NA,NA,141.11455820000265,4.5080005656927e-4,141.8477212000871,141.94801839999857,0.8310465000104159,143.88128740002867,144.28145090001635,144.3835944000166,144.3835944000166,b,1,1.209831399959512,145.61467979999725,145.61467979999725,145.61467979999725,145.61467979999725,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityY,ExpTrialStim/Square_Square_B_3.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SG: SB,0,21,21,36,NA,NA,NA,NA,NA,145.61467979999725,0.00171860004775226,146.3478560000658,146.4478147000773,0.8294758000411093,148.38128309999593,148.78126030007843,148.8835680000484,148.8835680000484,b,1,0.886504799942486,149.79800090007484,149.79800090007484,149.79800090007484,149.79800090007484,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityY,ExpTrialStim/Square_B_Square_6.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SB3: SC1,SP: SG,0,22,22,47,NA,NA,NA,NA,NA,149.79800090007484,0.00170949997846037,150.5310570000438,150.63134020008147,0.8295489000156522,152.564695600071,152.9648030999815,153.06682040006854,153.06682040006854,b,1,1.038246599957347,154.13110840006266,154.13110840006266,154.13110840006266,154.13110840006266,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeY,ExpTrialStim/Square_Square_NB_5.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,23,23,232,NA,NA,NA,NA,NA,154.13110840006266,7.8189990017563e-4,154.8645948000485,154.96466559998225,0.8307219999842346,156.89802890003193,157.29790600005072,157.40019150008447,157.40019150008447,b,1,1.7449154999339953,159.1645346999867,159.1645346999867,159.1645346999867,159.1645346999867,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityY,ExpTrialStim/Triangle_B_Square_1.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SC1: TA1,SB: TO,0,24,24,50,NA,NA,NA,NA,NA,159.1645346999867,9.3850004486739e-4,159.89783010003157,159.99790030007716,0.830584799987264,161.93130450008903,162.33111840009224,162.43339680007193,162.43339680007193,b,1,2.159634599927813,164.61457079998218,164.61457079998218,164.61457079998218,164.61457079998218,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityY,ExpTrialStim/Square_Triangle_NB_1.png,"In REALITY, there is ONE cube",h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SA2: TB1,SG: TR,0,25,25,9,NA,NA,NA,NA,NA,164.61457079998218,6.7280000075697e-4,165.34769880003296,165.44788170000538,0.8307127000298351,167.38112839998212,167.78131610003766,167.88327520003077,167.88327520003077,b,1,1.8458320000208912,169.7478042000439,169.7478042000439,169.7478042000439,169.7478042000439,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefY,ExpTrialStim/Square_Square_NB_2.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB3,SB: SG,0,26,26,121,NA,NA,NA,NA,NA,169.7478042000439,8.6609995923936e-4,170.48120140004903,170.5813288000645,0.8307751999236643,172.5147081000032,172.91467890003696,173.01679790008347,173.01679790008347,b,1,0.792276700027287,173.83106270001736,173.83106270001736,173.83106270001736,173.83106270001736,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefN,ExpTrialStim/Square_Square_B_7.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA1: SB2,SG: SP,0,27,27,194,NA,NA,NA,NA,NA,173.83106270001736,7.1689998731017e-4,174.56438800005708,174.66467860003468,0.8309359999839216,176.59778140007984,176.99787010008004,177.09997250000015,177.09997250000015,h,1,0.9894171999767424,178.11457129998598,178.11457129998598,178.11457129998598,178.11457129998598,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TA3: TD1,TY: TR,0,28,28,292,NA,NA,NA,NA,NA,178.11457129998598,0.00170249992515891,178.84782070002984,178.94776280003134,0.8296157999429852,180.8811749999877,181.28128170000855,181.3834053000901,181.3834053000901,h,1,2.354305599932559,183.76445040002,183.76445040002,183.76445040002,183.76445040002,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeN,ExpTrialStim/Square_Triangle_B_9.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SA3: TB2,SG: TR,0,29,29,304,NA,NA,NA,NA,NA,183.76445040002,0.00170420005451887,184.4976704000728,184.59778710000683,0.829316099989228,186.53121600009035,186.9311675000936,187.0335048000561,187.0335048000561,h,1,3.2955000000074506,190.34761890000664,190.34761890000664,190.34761890000664,190.34761890000664,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeY,ExpTrialStim/Square_Triangle_B_8.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA2: TB1,SP: TY,0,30,30,265,NA,NA,NA,NA,NA,190.34761890000664,4.0329992771148e-4,191.0810136999935,191.1810967000201,0.8306836999254301,193.1142765000695,193.5142866000533,193.61649699998088,193.61649699998088,b,1,0.9844114000443368,194.63091110007372,194.63091110007372,194.63091110007372,194.63091110007372,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityY,ExpTrialStim/Square_B_Square_1.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SA1: SC2,SG: SB,0,31,31,42,NA,NA,NA,NA,NA,194.63091110007372,3.9940001443028e-4,195.36424360005185,195.46422630001325,0.8308563999598846,197.3976558999857,197.79765590000895,197.89981890004128,197.89981890004128,b,1,1.0610466999933124,198.98088869999629,198.98088869999629,198.98088869999629,198.98088869999629,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityN,ExpTrialStim/Square_NB_2.png,"In REALITY, there are ZERO cubes",b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA3,SP,0,32,32,58,NA,NA,NA,NA,NA,198.98088869999629,3.884999314323e-4,199.71418880007695,199.8143032999942,0.8310523999389261,201.74764830002096,202.14763710007537,202.24984569998924,202.24984569998924,h,1,1.0632730000652373,203.3308828000445,203.3308828000445,203.3308828000445,203.3308828000445,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefN,ExpTrialStim/Square_Triangle_B_6.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SB3: TA2,SB: TO,0,33,33,197,NA,NA,NA,NA,NA,203.3308828000445,3.8189999759197e-4,204.0641611000756,204.16429710004013,0.8309996000025421,206.0976556000533,206.49770409998015,206.6002015999984,206.6002015999984,h,1,1.681730999960564,208.29751499998383,208.29751499998383,208.29751499998383,208.29751499998383,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeY,ExpTrialStim/Square_Square_B_3.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SG: SB,0,34,34,248,NA,NA,NA,NA,NA,208.29751499998383,4.153000190854e-4,209.03087270003743,209.13097719999496,0.8304570000618696,211.0643380000256,211.46428060007747,211.5666581999976,211.5666581999976,b,1,1.3941570000024512,212.98080490005668,212.98080490005668,212.98080490005668,212.98080490005668,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
RealityN,ExpTrialStim/Square_Triangle_NB_2.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SB1: TB3,SB: TO,0,35,35,64,NA,NA,NA,NA,NA,212.98080490005668,3.9970001671463e-4,213.71414639998693,213.81430530000944,0.8311789999715984,215.7476292999927,216.14759160007816,216.2502060000552,216.2502060000552,h,1,1.694529699976556,217.96413129998837,217.96413129998837,217.96413129998837,217.96413129998837,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefY,ExpTrialStim/Square_Square_B_11.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB2,SB: SP,0,36,36,144,NA,NA,NA,NA,NA,217.96413129998837,4.2910000775009e-4,218.6974154000636,218.79753490001897,0.8304502000100911,220.73092170001473,221.1308635000605,221.23375140002463,221.23375140002463,b,1,1.264398799976334,222.51411660003944,222.51411660003944,222.51411660003944,222.51411660003944,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefY,ExpTrialStim/Triangle_B_Square_4.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SD3: TB1,SB: TO,0,37,37,161,NA,NA,NA,NA,NA,222.51411660003944,4.1810004040598e-4,223.24741700000595,223.34758729999885,0.8305016000522301,225.28092719998676,225.6809013000457,225.78328129998408,225.78328129998408,h,0,1.3701552000129595,227.16408180003057,227.16408180003057,227.16408180003057,227.16408180003057,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
KnowledgeY,ExpTrialStim/Square_Square_B_6.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB3,SB: SG,0,38,38,251,NA,NA,NA,NA,NA,227.16408180003057,0.0015758000081405,227.9141019000672,228.01421220006887,0.8415469999890774,229.94754540000577,230.34752130007837,230.4502397000324,230.4502397000324,b,1,1.3745257999980822,231.84742640005425,231.84742640005425,231.84742640005425,231.84742640005425,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefN,ExpTrialStim/Square_Triangle_NB_2.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SB1: TB3,SB: TO,0,39,39,172,NA,NA,NA,NA,NA,231.84742640005425,4.1009997949004e-4,232.58079080004245,232.68085870007053,0.8303977999603376,234.61422840005253,235.0148727000924,235.11688980006147,235.11688980006147,h,1,1.1399133000522852,236.28075440006796,236.28075440006796,236.28075440006796,236.28075440006796,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefN,ExpTrialStim/Square_Square_NB_6.png,Adam THINKS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA1: SB3,SG: SB,0,40,40,179,NA,NA,NA,NA,NA,236.28075440006796,4.2229995597153e-4,237.0140300000785,237.11415100004524,0.8304854999296367,239.0475037000142,239.44754030008335,239.55072890000883,239.55072890000883,h,1,3.1633842999581248,242.73071370006073,242.73071370006073,242.73071370006073,242.73071370006073,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
BeliefY,ExpTrialStim/B_Square_1.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SC2,SG,0,41,41,146,NA,NA,NA,NA,NA,242.73071370006073,4.7129997983574e-4,243.46414180006832,243.5641564000398,0.830075699952431,245.49752470001113,245.89751919999253,246.00040220003575,246.00040220003575,b,1,2.4163828999735415,248.44743180007208,248.44743180007208,248.44743180007208,248.44743180007208,NA,NA,NA,NA,NA,NA,034,001,2024-02-16_15h59.16.314,PsychoPy Exp,2023.1.2,60.006180627781966
