Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
KnowledgeN,ExpTrialStim/Square_B_Square_4.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SB1: SD2,SG: SP,0,13,13,315,NA,NA,NA,NA,NA,97.1738672,0.0015427,97.9072395,98.0071166,0.8294953,99.9407096,100.3403933,100.4427472,100.4427472,b,1,2.061355,102.5237842,102.5237842,102.5237842,102.5237842,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityN,ExpTrialStim/Square_B_Square_1.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA1: SC2,SG: SB,0,14,14,96,NA,NA,NA,NA,NA,102.5237842,0.001706,103.2572039,103.357115,0.8295556,105.2904336,105.6905635,105.7927866,105.7927866,b,1,1.2389224,107.0570607,107.0570607,107.0570607,107.0570607,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_6.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB3,TO: TY,0,15,15,239,NA,NA,NA,NA,NA,107.0570607,6.802e-4,107.7905082,107.8906393,0.8312265,109.8239822,110.2237364,110.3263408,110.3263408,h,1,2.1457399,112.4903672,112.4903672,112.4903672,112.4903672,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Triangle_B_Square_3.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SD1: TA2,SG: TR,0,16,16,52,NA,NA,NA,NA,NA,112.4903672,0.0015239,113.2237857,113.3239144,0.8297902,115.2570739,115.6572233,115.7593606,115.7593606,h,1,2.4724208,118.2572005,118.2572005,118.2572005,118.2572005,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Triangle_Triangle_B_8.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB3,TY:TO,0,17,17,33,NA,NA,NA,NA,NA,118.2572005,0.0017889,118.9904276,119.0905785,0.8295821,121.0236564,121.423645,121.5260486,121.5260486,h,1,0.545976,122.0901773,122.0901773,122.0901773,122.0901773,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefN,ExpTrialStim/Square_Triangle_B_5.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SB2: TA1,SG: TR,0,18,18,196,NA,NA,NA,NA,NA,122.0901773,0.0015305,122.8236078,122.9239192,0.829765,124.8572508,125.2572008,125.359101,125.359101,b,1,1.1364308,126.523606,126.523606,126.523606,126.523606,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefN,ExpTrialStim/Triangle_Triangle_B_6.png,Adam THINKS there is ONE cube,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA1: TB3,TO: TY,0,19,19,189,NA,NA,NA,NA,NA,126.523606,4.457e-4,127.2570889,127.3569868,0.8314565,129.290287,129.6905346,129.792712,129.792712,b,1,1.2388545,131.0570036,131.0570036,131.0570036,131.0570036,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Square_B_Square_4.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SB1: SD2,SG: SP,0,20,20,45,NA,NA,NA,NA,NA,131.0570036,0.0011625,131.7904224,131.8905283,0.8304585,133.8238676,134.2238415,134.3257897,134.3257897,h,1,0.7942624,135.1404655,135.1404655,135.1404655,135.1404655,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeN,ExpTrialStim/Square_Square_B_12.png,Adam KNOWS there is ONE cube,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA1: SB3,SP: SG,0,21,21,303,NA,NA,NA,NA,NA,135.1404655,0.0017219,135.8737151,135.9735487,0.8295501,137.9071792,138.307158,138.4093418,138.4093418,b,1,0.8627131,139.2904874,139.2904874,139.2904874,139.2904874,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeN,ExpTrialStim/B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,PropFalse,SC2,SG,0,22,22,308,NA,NA,NA,NA,NA,139.2904874,0.0017132,140.0237674,140.1238521,0.8295063,142.057207,142.4569837,142.5593427,142.5593427,b,1,2.0084752,144.5901741,144.5901741,144.5901741,144.5901741,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefY,ExpTrialStim/Square_Square_B_3.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SG: SB,0,23,23,136,NA,NA,NA,NA,NA,144.5901741,0.0015367,145.3236757,145.4235607,0.8297653,147.3568882,147.7571284,147.8590466,147.8590466,h,1,2.7089466,150.5901172,150.5901172,150.5901172,150.5901172,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeN,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,24,24,276,NA,NA,NA,NA,NA,150.5901172,0.0017095,151.3236813,151.4236005,0.8295936,153.3571463,153.7570796,153.8589542,153.8589542,b,1,1.6364431,155.5235036,155.5235036,155.5235036,155.5235036,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeN,ExpTrialStim/B_Square_3.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoKnowledge,SD1,SP,0,25,25,310,NA,NA,NA,NA,NA,155.5235036,4.801e-4,156.2569761,156.3570762,0.83145,158.307136,158.706946,158.8089674,158.8089674,b,1,0.9025194,159.7402698,159.7402698,159.7402698,159.7402698,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeY,ExpTrialStim/Square_Triangle_B_5.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB2: TA1,SG: TR,0,26,26,262,NA,NA,NA,NA,NA,159.7402698,0.0011703,160.4736377,160.5737448,0.8304243,162.5068245,162.9068245,163.0093023,163.0093023,h,1,0.7744023,163.8069667,163.8069667,163.8069667,163.8069667,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeY,ExpTrialStim/Square_Square_B_3.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SG: SB,0,27,27,248,NA,NA,NA,NA,NA,163.8069667,0.0015214,164.5402776,164.6404231,0.8298705,166.5737157,166.9735705,167.075733,167.075733,h,1,0.5877285,167.690105,167.690105,167.690105,167.690105,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Triangle_NB_3.png,"In REALITY, there are ZERO cubes",h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TB2,TR,0,28,28,2,NA,NA,NA,NA,NA,167.690105,4.219e-4,168.4236082,168.5234388,0.8314814,170.4570655,170.8568804,170.9589047,170.9589047,h,1,1.3848269,172.373447,172.373447,172.373447,172.373447,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeN,ExpTrialStim/Square_B_Triangle_1.png,Adam KNOWS there is ONE cube,b,h,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,PropTrueNoKnowledge,SB1: TD3,SB: TO,0,29,29,294,NA,NA,NA,NA,NA,172.373447,0.00078950000000000005,173.1066633,173.2067835,0.8305871,175.1402119,175.5400621,175.6423684,175.6423684,b,1,1.6691333,177.3401892,177.3401892,177.3401892,177.3401892,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Triangle_Triangle_B_6.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB3,TO: TY,0,30,30,31,NA,NA,NA,NA,NA,177.3401892,7.96e-4,178.0733318,178.1733849,0.8307757,180.107038,180.506939,180.6091384,180.6091384,h,1,1.4381813,182.0733784,182.0733784,182.0733784,182.0733784,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityN,ExpTrialStim/Square_Square_NB_5.png,"In REALITY, there is ONE cube",b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA3: SB2,SB: SP,0,31,31,70,NA,NA,NA,NA,NA,182.0733784,4.229e-4,182.806917,182.9069289,0.8312868,184.8403151,185.2401853,185.3422854,185.3422854,b,1,0.8815816,186.2400105,186.2400105,186.2400105,186.2400105,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeY,ExpTrialStim/Square_Square_B_9.png,Adam KNOWS there are TWO cubes,h,b,FB-Ig,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SB: SG,0,32,32,254,NA,NA,NA,NA,NA,186.2400105,4.152e-4,186.9733805,187.0734617,0.8310575,189.0069659,189.4066886,189.5089135,189.5089135,h,1,1.410925,190.940113,190.940113,190.940113,190.940113,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityN,ExpTrialStim/Triangle_B_Square_3.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,2,B,PropFalse,SD1: TA2,SG: TR,0,33,33,106,NA,NA,NA,NA,NA,190.940113,0.0017016,191.6735473,191.7736518,0.8293119,193.7067279,194.1069465,194.2090734,194.2090734,b,1,1.2941617,195.5233333,195.5233333,195.5233333,195.5233333,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Triangle_B_Triangle_2.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TB1: TC2,TO: TY,0,34,34,23,NA,NA,NA,NA,NA,195.5233333,4.03e-4,196.2568441,196.3566861,0.8315183,198.2902501,198.6901831,198.7923987,198.7923987,h,1,1.0393592,199.8568484,199.8568484,199.8568484,199.8568484,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Square_Square_B_4.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB1,SG: SP,0,35,35,37,NA,NA,NA,NA,NA,199.8568484,0.0017286,200.590108,200.6902964,0.8295336,202.6234776,203.0235689,203.1257051,203.1257051,h,1,0.8660952,204.0235369,204.0235369,204.0235369,204.0235369,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefN,ExpTrialStim/Square_Square_NB_2.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA2: SB3,SB: SG,0,36,36,175,NA,NA,NA,NA,NA,204.0235369,0.0017502,204.7566272,204.8569158,0.8295039,206.790193,207.1901912,207.2924118,207.2924118,b,1,0.7633986,208.0733276,208.0733276,208.0733276,208.0733276,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefN,ExpTrialStim/Square_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,37,37,171,NA,NA,NA,NA,NA,208.0733276,5.367e-4,208.8069606,208.9068698,0.8310765,210.8402469,211.2402038,211.342337,211.342337,b,1,0.8657079,212.2235353,212.2235353,212.2235353,212.2235353,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefY,ExpTrialStim/Triangle_B_1.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TA2,TR,0,38,38,126,NA,NA,NA,NA,NA,212.2235353,0.0017115,212.9567666,213.0568714,0.8295048,214.9900939,215.3901421,215.4922844,215.4922844,h,1,1.3156512,216.8233842,216.8233842,216.8233842,216.8233842,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefN,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam THINKS there is ONE cube,b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,39,39,168,NA,NA,NA,NA,NA,216.8233842,0.0018266,217.5567231,217.6568341,0.8294832,219.590133,219.9901746,220.0923052,220.0923052,b,1,0.7317796,220.8400452,220.8400452,220.8400452,220.8400452,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefY,ExpTrialStim/Square_Triangle_NB_2.png,Adam THINKS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB1: TB3,SB: TO,0,40,40,118,NA,NA,NA,NA,NA,220.8400452,0.001527,221.5731592,221.6734713,0.829806,223.6066616,224.0068357,224.1090044,224.1090044,h,1,1.1542821,225.2898637,225.2898637,225.2898637,225.2898637,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefN,ExpTrialStim/Square_B_Triangle_2.png,Adam THINKS there are TWO cubes,b,h,TB-Ig,2,1,1,1,1,0,1,0,1,2,B,PropFalse,SD3: TD2,SP: TY,0,41,41,187,NA,NA,NA,NA,NA,225.2898637,6.093e-4,226.0233854,226.1233257,0.8306845,228.0567868,228.4568582,228.5589325,228.5589325,b,1,6.6567957,235.2399826,235.2399826,235.2399826,235.2399826,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB2,TY: TO,0,42,42,234,NA,NA,NA,NA,NA,235.2399826,0.0015408,235.9733245,236.0734398,0.8298548,238.0067596,238.4066398,238.5093723,238.5093723,h,1,2.1623107,240.6900788,240.6900788,240.6900788,240.6900788,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefY,ExpTrialStim/Triangle_B_Triangle_2.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TB1: TC2,TO: TY,0,43,43,131,NA,NA,NA,NA,NA,240.6900788,0.00171,241.4233189,241.5232481,0.8291032,243.4568351,243.8567841,243.9589305,243.9589305,h,1,2.1365829,246.1230535,246.1230535,246.1230535,246.1230535,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Square_Square_B_1.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SP: SG,0,44,44,34,NA,NA,NA,NA,NA,246.1230535,0.0017118,246.8564268,246.9564651,0.8295196,248.8898979,249.2899474,249.3921249,249.3921249,h,1,0.6635066,250.0731619,250.0731619,250.0731619,250.0731619,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
RealityY,ExpTrialStim/Square_Square_B_3.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SG: SB,0,45,45,36,NA,NA,NA,NA,NA,250.0731619,7.109e-4,250.8066323,250.9067382,0.83085,252.8400683,253.2400633,253.3421427,253.3421427,h,1,0.6173718,253.9899853,253.9899853,253.9899853,253.9899853,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
BeliefY,ExpTrialStim/Square_Square_B_9.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SB: SG,0,46,46,142,NA,NA,NA,NA,NA,253.9899853,0.0017133,254.7232731,254.8233688,0.8293958,256.7567298,257.1567031,257.2585879,257.2585879,h,1,1.1340745,258.4232998,258.4232998,258.4232998,258.4232998,NA,NA,NA,NA,NA,NA,1,1,2024-02-05_09h37.13.265,PsychoPy Exp,2023.1.2,59.97900738
