Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
BeliefN,ExpTrialStim/Triangle_B_Square_2.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SC3: TB3,SP: TY,0,9,9,213,NA,NA,NA,NA,NA,82.83565010002349,0.0016804999904707,83.56886240001768,83.66887990001123,0.8296184999635443,85.60207760002231,86.0023005999974,86.10436980001396,86.10436980001396,b,1,0.5923325999756344,86.71896830003243,86.71896830003243,86.71896830003243,86.71896830003243,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefN,ExpTrialStim/B_Square_2.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SC3,SG,0,10,10,201,NA,NA,NA,NA,NA,86.71896830003243,0.00171129999216645,87.45222969999304,87.55227829999058,0.8296084000030532,89.48566100001335,89.8856228000368,89.98776039999211,89.98776039999211,b,1,0.7088847000268288,90.71900810004443,90.71900810004443,90.71900810004443,90.71900810004443,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityN,ExpTrialStim/Square_Triangle_B_4.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB1: TA3,SP: TY,0,11,11,91,NA,NA,NA,NA,NA,90.71900810004443,0.00169280002592131,91.45218860002932,91.55228689999784,0.8292870000004768,93.48561229999176,93.88564059999771,93.98788450000576,93.98788450000576,b,1,1.2284249999793246,95.23534870002186,95.23534870002186,95.23534870002186,95.23534870002186,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_2.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB3,TO: TR,0,12,12,235,NA,NA,NA,NA,NA,95.23534870002186,6.7269999999552e-4,95.96881380002014,96.06898139999248,0.8311078000115231,98.00229959998978,98.40219460002844,98.50419529998908,98.50419529998908,h,1,0.7361489000031725,99.26880050002364,99.26880050002364,99.26880050002364,99.26880050002364,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefY,ExpTrialStim/Square_B_Square_8.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SA1: SD2,SP: SG,0,13,13,157,NA,NA,NA,NA,NA,99.26880050002364,0.0011598999844864,100.00214530003724,100.10225870000431,0.8306922999909148,102.03568259999156,102.43558109999869,102.5377647000132,102.5377647000132,h,1,0.6064815999707207,103.16876209998736,103.16876209998736,103.16876209998736,103.16876209998736,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityY,ExpTrialStim/Square_B_Triangle_2.png,"In REALITY, there is ONE cube",h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,14,14,25,NA,NA,NA,NA,NA,103.16876209998736,3.8969999877735e-4,103.90214690001449,104.00227120000636,0.831230100011453,105.93561530002626,106.33547970000654,106.43766699999104,106.43766699999104,h,1,0.6994232999859378,107.16864769998938,107.16864769998938,107.16864769998938,107.16864769998938,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeY,ExpTrialStim/Square_Triangle_NB_3.png,Adam KNOWS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,15,15,227,NA,NA,NA,NA,NA,107.16864769998938,4.5649998355656e-4,107.90214830002516,108.00221220002275,0.8312648999853991,109.9355911000166,110.335412800021,110.4376282999874,110.4376282999874,h,1,0.9150897999643348,111.36876919999486,111.36876919999486,111.36876919999486,111.36876919999486,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityN,ExpTrialStim/Triangle_B_Square_1.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC1: TA1,SB: TO,0,16,16,104,NA,NA,NA,NA,NA,111.36876919999486,0.00151169998571276,112.10211690003052,112.20225560001565,0.829713899991475,114.13545440003509,114.53558750002412,114.63763030001428,114.63763030001428,b,1,1.4109668000019155,116.06893470004434,116.06893470004434,116.06893470004434,116.06893470004434,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeN,ExpTrialStim/Triangle_B_Square_4.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoKnowledge,SD3: TB1,SB: TO,0,17,17,323,NA,NA,NA,NA,NA,116.06893470004434,0.00168159999884665,116.80214350001188,116.90224359999412,0.8295939000090584,118.83557250001468,119.23543310002424,119.33741229999578,119.33741229999578,b,1,0.6628735999693163,120.01860290003242,120.01860290003242,120.01860290003242,120.01860290003242,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeN,ExpTrialStim/Square_B_1.png,Adam KNOWS there is ONE cube,b,h,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,PropTrueNoKnowledge,SA2,SG,0,18,18,290,NA,NA,NA,NA,NA,120.01860290003242,4.1169999167323e-4,120.75207740004409,120.85218720004195,0.8313654999947175,122.78542249999008,123.18553150002845,123.28763090004212,123.28763090004212,h,0,0.5365608999854885,123.852039600024,123.852039600024,123.852039600024,123.852039600024,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefN,ExpTrialStim/Square_Triangle_B_5.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SB2: TA1,SG: TR,0,19,19,196,NA,NA,NA,NA,NA,123.852039600024,5.9470004634931e-4,124.5853846000391,124.68545520002954,0.8309091000119224,126.61887860001298,127.01886260003084,127.12092220003252,127.12092220003252,b,1,0.5596426000120118,127.70200710004428,127.70200710004428,127.70200710004428,127.70200710004428,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefN,ExpTrialStim/Triangle_B_2.png,Adam THINKS there is ONE cube,b,h,TB-Ig,1,0,1,1,0,1,0,0,0,1,B,PropFalse,TB2,TO,0,20,20,181,NA,NA,NA,NA,NA,127.70200710004428,0.00168119999580085,128.45174009999027,128.55215579998912,0.8462188999983482,130.48542730003828,130.88551680004457,130.9875607000431,130.9875607000431,b,1,1.821189099980984,132.83536020002794,132.83536020002794,132.83536020002794,132.83536020002794,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefY,ExpTrialStim/Square_B_Triangle_2.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,21,21,133,NA,NA,NA,NA,NA,132.83536020002794,0.00172589998692274,133.56872770003974,133.66883869998856,0.8295687999925576,135.60221300000558,136.0021508000209,136.10426789999474,136.10426789999474,h,1,0.8643467000219971,136.98530500003835,136.98530500003835,136.98530500003835,136.98530500003835,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeN,ExpTrialStim/Square_Square_B_11.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB2,SB: SP,0,22,22,302,NA,NA,NA,NA,NA,136.98530500003835,4.8940000124275e-4,137.71880810003495,137.81884409999475,0.8311840999522246,139.7521621999913,140.15215530002024,140.25424430001294,140.25424430001294,b,1,1.0182196999667212,141.30207760003395,141.30207760003395,141.30207760003395,141.30207760003395,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefY,ExpTrialStim/Triangle_NB_3.png,Adam THINKS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TB2,TR,0,23,23,110,NA,NA,NA,NA,NA,141.30207760003395,0.00167860003421083,142.03538120002486,142.13550030003535,0.8295556000084616,144.06880519998958,144.46881400002167,144.5709192000213,144.5709192000213,h,1,2.117474200029392,146.71870180004044,146.71870180004044,146.71870180004044,146.71870180004044,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeN,ExpTrialStim/Triangle_B_Square_3.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoKnowledge,SD1: TA2,SG: TR,0,24,24,322,NA,NA,NA,NA,NA,146.71870180004044,0.00151469995034858,147.45206209999742,147.55210680002347,0.8298238999559544,149.4855271000415,149.8854430000065,149.9875074000447,149.9875074000447,b,1,0.6290482000331394,150.6353162000305,150.6353162000305,150.6353162000305,150.6353162000305,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityY,ExpTrialStim/Triangle_NB_3.png,"In REALITY, there are ZERO cubes",h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TB2,TR,0,25,25,2,NA,NA,NA,NA,NA,150.6353162000305,0.00169230002211406,151.36868260003394,151.46878920000745,0.8295760999899358,153.40199849999044,153.80207520001568,153.90417340002023,153.90417340002023,h,1,0.7682400999474339,154.70191669999622,154.70191669999622,154.70191669999622,154.70191669999622,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefY,ExpTrialStim/Square_Square_NB_3.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB1,SG: SP,0,26,26,122,NA,NA,NA,NA,NA,154.70191669999622,0.00172800000291317,155.4353259000345,155.53536229999736,0.8292999999830499,157.46879210002953,157.8687637000112,157.97101430001203,157.97101430001203,h,1,0.5173959999810904,158.51855989999603,158.51855989999603,158.51855989999603,158.51855989999603,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityY,ExpTrialStim/Square_B_Square_6.png,"In REALITY, there are TWO cubes",h,b,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,-,SB3: SC1,SP: SG,0,27,27,47,NA,NA,NA,NA,NA,158.51855989999603,4.1489995783194e-4,159.25193730002502,159.35207720001927,0.8313367999508046,161.28531569999177,161.68512780003948,161.7882685000077,161.7882685000077,h,1,0.5804754999699071,162.385126600042,162.385126600042,162.385126600042,162.385126600042,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityY,ExpTrialStim/Square_Square_NB_5.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,28,28,16,NA,NA,NA,NA,NA,162.385126600042,4.0040002204477e-4,163.11851870000828,163.21877680002945,0.8311208999948576,165.15197599999374,165.5519951999886,165.65500379999867,165.65500379999867,h,1,0.5534658000105992,166.23541230004048,166.23541230004048,166.23541230004048,166.23541230004048,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeN,ExpTrialStim/Square_Square_B_12.png,Adam KNOWS there is ONE cube,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA1: SB3,SP: SG,0,29,29,303,NA,NA,NA,NA,NA,166.23541230004048,0.00170079997042194,166.9686483000405,167.0686083000037,0.8296037999680266,169.00209580000956,169.40198690001853,169.50406400003703,169.50406400003703,b,1,0.9844162000226788,170.51849470002344,170.51849470002344,170.51849470002344,170.51849470002344,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeN,ExpTrialStim/Triangle_NB_1.png,Adam KNOWS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA1,TO,0,30,30,270,NA,NA,NA,NA,NA,170.51849470002344,4.0720001561567e-4,171.25197450001724,171.35206669999752,0.8313986000139266,173.28532480000283,173.68537960003596,173.78749760001665,173.78749760001665,b,1,1.252652499999385,175.0687223999994,175.0687223999994,175.0687223999994,175.0687223999994,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeY,ExpTrialStim/Triangle_Triangle_NB_3.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA3: TB1,TR: TY,0,31,31,224,NA,NA,NA,NA,NA,175.0687223999994,0.00170550000621005,175.80195100000128,175.9019192000269,0.8297537000034936,177.83528150001075,178.23535580001771,178.337526599993,178.337526599993,h,1,0.6228351999889128,178.98530220001703,178.98530220001703,178.98530220001703,178.98530220001703,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefY,ExpTrialStim/Square_B_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,-,SA2,SG,0,32,32,128,NA,NA,NA,NA,NA,178.98530220001703,0.00170189997879788,179.71858370001428,179.8186233000015,0.8296596999862231,181.75188930000877,182.1520491000265,182.25410379999084,182.25410379999084,h,1,0.4742958000279032,182.75205030001231,182.75205030001231,182.75205030001231,182.75205030001231,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityY,ExpTrialStim/Triangle_Triangle_B_7.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB2,TR: TY,0,33,33,32,NA,NA,NA,NA,NA,182.75205030001231,0.00168230000417679,183.4852824000409,183.58537079999223,0.8296448000473902,185.51868939999255,185.91867899999488,186.020742600027,186.020742600027,h,1,0.8673221999779344,186.91858980001416,186.91858980001416,186.91858980001416,186.91858980001416,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeY,ExpTrialStim/Square_NB_1.png,Adam KNOWS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA1,SB,0,34,34,219,NA,NA,NA,NA,NA,186.91858980001416,0.00151189998723566,187.65196009998908,187.75201360002393,0.8301851999713108,189.68520750000607,190.08532469999045,190.1874519000412,190.1874519000412,h,1,0.6765512000420131,190.885230600019,190.885230600019,190.885230600019,190.885230600019,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefN,ExpTrialStim/Square_NB_1.png,Adam THINKS there are ZERO cubes,b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA1,SB,0,35,35,165,NA,NA,NA,NA,NA,190.885230600019,5.9500004863366e-4,191.61854250001488,191.7186967000016,0.8310303000034764,193.6520110000274,194.0520045000012,194.1542185000144,194.1542185000144,b,1,0.6541603999794461,194.8353011000436,194.8353011000436,194.8353011000436,194.8353011000436,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityY,ExpTrialStim/B_Square_1.png,"In REALITY, there is ONE cube",h,b,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,-,SC2,SG,0,36,36,38,NA,NA,NA,NA,NA,194.8353011000436,0.00169800000730901,195.5685681999894,195.6686779000447,0.8295835999888368,197.60180609999225,198.00197690003552,198.10405210003955,198.10405210003955,h,1,0.7762470000307076,198.90187719999813,198.90187719999813,198.90187719999813,198.90187719999813,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
RealityY,ExpTrialStim/Triangle_B_Triangle_2.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,-,TB1: TC2,TO: TY,0,37,37,23,NA,NA,NA,NA,NA,198.90187719999813,0.00150549999671056,199.63516320002964,199.73510560003345,0.8298581999843009,201.66869620000944,202.06865000003015,202.1706825000001,202.1706825000001,h,1,0.5662356999819167,202.76834690000396,202.76834690000396,202.76834690000396,202.76834690000396,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
KnowledgeY,ExpTrialStim/Square_Square_B_5.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB2,SP: SB,0,38,38,250,NA,NA,NA,NA,NA,202.76834690000396,4.2229995597153e-4,203.50186760001816,203.6020269000437,0.8313534999615513,205.53532770002496,205.9353443,206.03740840003593,206.03740840003593,h,1,1.1871208000229672,207.25190120004115,207.25190120004115,207.25190120004115,207.25190120004115,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefN,ExpTrialStim/Square_Triangle_B_7.png,Adam THINKS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA1: TB3,SB: TO,0,39,39,198,NA,NA,NA,NA,NA,207.25190120004115,0.00170879997313022,207.9851701000007,208.0851365000126,0.8296117999707349,210.01869060000172,210.41860850004016,210.52069480001228,210.52069480001228,b,1,0.7755150999873877,211.31845449999673,211.31845449999673,211.31845449999673,211.31845449999673,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefY,ExpTrialStim/Square_Square_NB_1.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,40,40,120,NA,NA,NA,NA,NA,211.31845449999673,0.00168679998023435,212.05182940000668,212.15193950000685,0.8296209999825805,214.08531510003377,214.48510130000068,214.58731939998688,214.58731939998688,h,1,0.6291394999716431,215.2351670000353,215.2351670000353,215.2351670000353,215.2351670000353,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
BeliefY,ExpTrialStim/B_Square_3.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SD1,SP,0,41,41,148,NA,NA,NA,NA,NA,215.2351670000353,0.00150289997691288,215.96846960001855,216.06861310004024,0.8298641999717802,218.00177610001992,218.40196310001193,218.50402560003567,218.50402560003567,h,1,0.712265300040599,219.2351974000339,219.2351974000339,219.2351974000339,219.2351974000339,NA,NA,NA,NA,NA,NA,021,001,2024-02-12_13h25.45.601,PsychoPy Exp,2023.1.2,60.002328094086906
