Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
BeliefN,ExpTrialStim/Square_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,9,9,171,NA,NA,NA,NA,NA,105.982379199937,4.1529990267008e-4,106.71598280000036,106.8161253000144,0.8311886999290437,108.74935119994916,109.1492904999759,109.25152659998275,109.25152659998275,h,1,7.469965600059368,116.7491655999329,116.7491655999329,116.7491655999329,116.7491655999329,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityY,ExpTrialStim/Triangle_Triangle_NB_3.png,"In REALITY, there are ZERO cubes",h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA3: TB1,TR: TY,0,10,10,8,NA,NA,NA,NA,NA,116.7491655999329,0.00172000005841255,117.48259100003634,117.58280159998684,0.8292157000396401,119.51591960003134,119.9160706999246,120.01808890001848,120.01808890001848,b,1,2.406911200028844,122.44931249995716,122.44931249995716,122.44931249995716,122.44931249995716,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefN,ExpTrialStim/Square_Square_B_8.png,Adam THINKS there is ONE cube,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA2: SB3,SP: SB,0,11,11,195,NA,NA,NA,NA,NA,122.44931249995716,0.0017160999123007,123.18261269992216,123.2825746999588,0.829245499917306,125.21608289994764,125.61594469996636,125.7181578000309,125.7181578000309,h,1,4.683274899958633,130.4325272999704,130.4325272999704,130.4325272999704,130.4325272999704,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
KnowledgeY,ExpTrialStim/Square_Square_NB_3.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB1,SG: SP,0,12,12,230,NA,NA,NA,NA,NA,130.4325272999704,0.00153780006803572,131.16592629998922,131.26605089998338,0.8299529000651091,133.19927959993947,133.59931299998425,133.7014551999746,133.7014551999746,b,1,2.707616199972108,136.4326030999655,136.4326030999655,136.4326030999655,136.4326030999655,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityY,ExpTrialStim/Square_Square_NB_5.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,13,13,16,NA,NA,NA,NA,NA,136.4326030999655,0.00170460005756467,137.16591149999294,137.26584889995866,0.8295091000618413,139.1993552999338,139.59933270001784,139.7015562999295,139.7015562999295,b,1,1.2995353000005707,141.03236810001545,141.03236810001545,141.03236810001545,141.03236810001545,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
KnowledgeN,ExpTrialStim/Square_Triangle_NB_2.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SB1: TB3,SB: TO,0,14,14,280,NA,NA,NA,NA,NA,141.03236810001545,3.965999931097e-4,141.76589289994445,141.86586369993165,0.8310719000874087,143.79932160000317,144.1992502999492,144.3015612999443,144.3015612999443,h,1,3.8673919000430033,148.19924250000622,148.19924250000622,148.19924250000622,148.19924250000622,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_2.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TB1: TC2,TO: TY,0,15,15,293,NA,NA,NA,NA,NA,148.19924250000622,0.00171310000587254,148.93253059999552,149.03268579998985,0.8294603000395,150.96598280000035,151.36587690003216,151.46815349999815,151.46815349999815,h,1,7.444844500045292,158.93241050001234,158.93241050001234,158.93241050001234,158.93241050001234,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefN,ExpTrialStim/B_Square_3.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SD1,SP,0,16,16,202,NA,NA,NA,NA,NA,158.93241050001234,0.0017062999540939901,159.66585430002306,159.76596839993726,0.8294491999549791,161.6992881000042,162.0992667999817,162.2012548999628,162.2012548999628,h,1,6.471703400020488,168.6990792999277,168.6990792999277,168.6990792999277,168.6990792999277,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityN,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there is ONE cube",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SB2: SD3,SB: SG,0,17,17,100,NA,NA,NA,NA,NA,168.6990792999277,0.00173650006763637,169.43250420002732,169.53256129997317,0.8295552000636235,171.46583460003603,171.8658873999957,171.96800989995245,171.96800989995245,h,1,3.240850100060925,175.2324961000122,175.2324961000122,175.2324961000122,175.2324961000122,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityN,ExpTrialStim/Square_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,1,1,0,1,1,0,0,0,0,0,NB,PropFalse,SA1,SB,0,18,18,57,NA,NA,NA,NA,NA,175.2324961000122,0.00172890000976622,175.9656476000091,176.0659616999328,0.8298953999765217,177.99915519997012,178.39910389995202,178.50181179994252,178.50181179994252,h,1,3.394959600060247,181.91566860000603,181.91566860000603,181.91566860000603,181.91566860000603,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefY,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB3: SC1,SP: SG,0,19,19,155,NA,NA,NA,NA,NA,181.91566860000603,0.00135260005481541,182.64904899999965,182.749194300035,0.8303007000358775,184.68260970001575,185.0824785999721,185.18456249998417,185.18456249998417,b,1,3.8399417999899015,189.09354229993187,189.09354229993187,189.09354229993187,189.09354229993187,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefN,ExpTrialStim/Square_B_Square_3.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA3: SD1,SP: SB,0,20,20,206,NA,NA,NA,NA,NA,189.09354229993187,4.8839999362826e-4,189.78242159995716,189.8825190999778,0.8313088999129832,191.8157249999931,192.21566400001757,192.31800989992917,192.31800989992917,h,1,11.3546922999667,203.69896950002297,203.69896950002297,203.69896950002297,203.69896950002297,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TA3: TD1,TY: TR,0,21,21,292,NA,NA,NA,NA,NA,203.69896950002297,0.00171690003480762,204.4323530999245,204.532482599956,0.8295451001031324,206.46564820001367,206.8658101999899,206.96796219993848,206.96796219993848,h,1,3.0649652000283822,210.04898059996776,210.04898059996776,210.04898059996776,210.04898059996776,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityY,ExpTrialStim/Square_NB_2.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA3,SP,0,22,22,4,NA,NA,NA,NA,NA,210.04898059996776,0.00170739996246993,210.78231969999615,210.88245329994243,0.8294771000510082,212.81576189992484,213.2156974999234,213.3178791999817,213.3178791999817,b,1,2.050634799990803,215.39894430001732,215.39894430001732,215.39894430001732,215.39894430001732,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityY,ExpTrialStim/Triangle_NB_3.png,"In REALITY, there are ZERO cubes",h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TB2,TR,0,23,23,2,NA,NA,NA,NA,NA,215.39894430001732,0.00151910004206001,216.13228050002363,216.23245070001576,0.82990770007018,218.16569149994757,218.56577570002992,218.66791479999665,218.66791479999665,h,0,1.933357200003229,220.63236169994343,220.63236169994343,220.63236169994343,220.63236169994343,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefN,ExpTrialStim/Triangle_B_Square_3.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SD1: TA2,SG: TR,0,24,24,214,NA,NA,NA,NA,NA,220.63236169994343,0.00180440000258386,221.3655376000097,221.46572099998593,0.8294401000021026,223.3988959999988,223.79906829993703,223.90116080001465,223.90116080001465,h,1,4.563917099963874,228.48225879995152,228.48225879995152,228.48225879995152,228.48225879995152,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityY,ExpTrialStim/Square_Square_NB_4.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB1,SP: SG,0,25,25,15,NA,NA,NA,NA,NA,228.48225879995152,9.2649995349347e-4,229.21559399995024,229.3157231999794,0.8304968000156805,231.24906529998407,231.64913389994763,231.75109529995825,231.75109529995825,b,1,1.4176098000025377,233.1990494999336,233.1990494999336,233.1990494999336,233.1990494999336,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
KnowledgeN,ExpTrialStim/Square_Square_NB_5.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA3: SB2,SB: SP,0,26,26,286,NA,NA,NA,NA,NA,233.1990494999336,0.00171839992981404,233.932323899935,234.03228139993735,0.8296255999011919,235.96558199997529,236.36571699997876,236.46812869992573,236.46812869992573,h,1,9.260487199993804,245.7489878999768,245.7489878999768,245.7489878999768,245.7489878999768,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefY,ExpTrialStim/Square_Square_B_6.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB3,SB: SG,0,27,27,139,NA,NA,NA,NA,NA,245.7489878999768,0.00173040002118796,246.48221779998855,246.5823364999378,0.8295023000100628,248.5157036000164,248.91560830001256,249.0177485999884,249.0177485999884,b,1,1.5104859999846667,250.5488891999703,250.5488891999703,250.5488891999703,250.5488891999703,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefY,ExpTrialStim/Triangle_NB_1.png,Adam THINKS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,28,28,108,NA,NA,NA,NA,NA,250.5488891999703,7.8689993824809e-4,251.28203020000365,251.38230739999565,0.8308820999227464,253.3155351999449,253.71551389992237,253.81777920003515,253.81777920003515,b,1,3.614923299988732,257.4487717000302,257.4487717000302,257.4487717000302,257.4487717000302,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityY,ExpTrialStim/Square_NB_1.png,"In REALITY, there is ONE cube",h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA1,SB,0,29,29,3,NA,NA,NA,NA,NA,257.4487717000302,0.00172449997626245,258.18219229998067,258.28229260002263,0.8295082999393344,260.21560919994954,260.6155184999807,260.71775890002027,260.71775890002027,b,1,3.2109498999780044,263.9487538000103,263.9487538000103,263.9487538000103,263.9487538000103,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityY,ExpTrialStim/Square_Triangle_NB_2.png,"In REALITY, there is ONE cube",h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB1: TB3,SB: TO,0,30,30,10,NA,NA,NA,NA,NA,263.9487538000103,0.00154759990982711,264.6821921999799,264.78227079997305,0.8299603000050411,266.715529399924,267.11550670000724,267.2177301000338,267.2177301000338,h,0,0.9268539999611676,268.16536530002486,268.16536530002486,268.16536530002486,268.16536530002486,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefY,ExpTrialStim/Triangle_B_Square_1.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SC1: TA1,SB: TO,0,31,31,158,NA,NA,NA,NA,NA,268.16536530002486,0.0015331000322476,268.8988202000037,268.99894219997805,0.8299565999768674,270.9323279999662,271.33226920000743,271.4343515000073,271.4343515000073,b,1,15.406092799967157,286.8653995000059,286.8653995000059,286.8653995000059,286.8653995000059,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefY,ExpTrialStim/Triangle_B_2.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TB2,TO,0,32,32,127,NA,NA,NA,NA,NA,286.8653995000059,0.0015440999995917,287.59879059996456,287.6987236000132,0.8296416000230238,289.63220689992886,290.03209999995306,290.1342266999418,290.1342266999418,b,1,5.610375099931844,295.7653997000307,295.7653997000307,295.7653997000307,295.7653997000307,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
KnowledgeY,ExpTrialStim/Square_Square_NB_2.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB3,SB: SG,0,33,33,229,NA,NA,NA,NA,NA,295.7653997000307,0.00172689999453723,296.49871940002777,296.5986475999234,0.829489600029774,298.53220509993844,298.9321015999885,299.03418980003335,299.03418980003335,b,1,4.886299500009045,303.9486831999384,303.9486831999384,303.9486831999384,303.9486831999384,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityY,ExpTrialStim/B_Square_2.png,"In REALITY, there is ONE cube",h,b,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,-,SC3,SG,0,34,34,39,NA,NA,NA,NA,NA,303.9486831999384,0.0017235999694094,304.68187830003444,304.7819684999995,0.8295399999478832,306.7153554999968,307.1153884999221,307.2175436000107,307.2175436000107,b,1,5.39057419996243,312.63204189995304,312.63204189995304,312.63204189995304,312.63204189995304,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
BeliefY,ExpTrialStim/Square_Square_NB_1.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,35,35,120,NA,NA,NA,NA,NA,312.63204189995304,0.00110960006713867,313.365371700027,313.4654848999344,0.8307326000649482,315.3987791999243,315.7987695999909,315.9008668999886,315.9008668999886,b,1,0.9871059999568388,316.9152161999373,316.9152161999373,316.9152161999373,316.9152161999373,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityN,ExpTrialStim/Square_Square_NB_4.png,"In REALITY, there is ONE cube",b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA2: SB1,SP: SG,0,36,36,69,NA,NA,NA,NA,NA,316.9152161999373,6.9610006175935e-4,317.64863219996914,317.74878439994063,0.8309670999879017,319.6819914999651,320.0821230999427,320.184356499929,320.184356499929,h,1,2.200710899895057,322.4154363999842,322.4154363999842,322.4154363999842,322.4154363999842,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityN,ExpTrialStim/Square_Triangle_B_2.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SA2: TB3,SB: TO,0,37,37,89,NA,NA,NA,NA,NA,322.4154363999842,0.00184200005605816,323.14873949997127,323.2488064999925,0.8289909000741318,325.18208519998007,325.5820743999211,325.6841639999766,325.6841639999766,h,1,1.3558608000166714,327.0651476000203,327.0651476000203,327.0651476000203,327.0651476000203,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityN,ExpTrialStim/Square_Square_NB_3.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,38,38,68,NA,NA,NA,NA,NA,327.0651476000203,6.0220004525035e-4,327.7986578999553,327.89880890003406,0.8308712999569252,329.8321169000119,330.2321416999912,330.33427939994726,330.33427939994726,h,1,4.914520499994978,335.26535889995284,335.26535889995284,335.26535889995284,335.26535889995284,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
RealityN,ExpTrialStim/Triangle_NB_3.png,"In REALITY, there are TWO cubes",b,h,TB-K,1,0,1,1,0,1,0,0,0,2,NB,PropFalse,TB2,TR,0,39,39,56,NA,NA,NA,NA,NA,335.26535889995284,0.0017008000286296,335.99860639998224,336.0986525999615,0.8290449000196531,338.0320603,338.43188809999265,338.5341573000187,338.5341573000187,h,1,2.114624699926935,340.6653566999594,340.6653566999594,340.6653566999594,340.6653566999594,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
KnowledgeN,ExpTrialStim/Square_Triangle_B_10.png,Adam KNOWS there are TWO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB1: TA2,SP: TY,0,40,40,305,NA,NA,NA,NA,NA,340.6653566999594,0.00169479998294264,341.39848500001244,341.49857169995084,0.8293831999180838,343.4320297000231,343.83206089993473,343.9340964999283,343.9340964999283,h,1,8.450199199956842,352.41505459998734,352.41505459998734,352.41505459998734,352.41505459998734,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
KnowledgeY,ExpTrialStim/Square_Square_B_1.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SP: SG,0,41,41,246,NA,NA,NA,NA,NA,352.41505459998734,4.1079998482018e-4,353.14844849996734,353.24841100000776,0.8308035000227392,355.1817221000092,355.58174029993825,355.68437829997856,355.68437829997856,b,1,1.851597199914977,357.56498569995165,357.56498569995165,357.56498569995165,357.56498569995165,NA,NA,NA,NA,NA,NA,040,001,2024-02-28_17h14.06.660,PsychoPy Exp,2023.1.2,60.01006966856068
